Row ID;Order ID;Order Date;Customer ID;Customer Name;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
6548;CA-2011-113880;01/03/2023;VF-21715;Vicky Freymann;United States;Elmhurst;Illinois;60126;Central;FUR-CH-10000863;Furniture;Chairs;Novimex Swivel Fabric Task Chair;634,116;6;0,3;-172,1172
6549;CA-2011-113880;01/03/2023;VF-21715;Vicky Freymann;United States;Elmhurst;Illinois;60126;Central;OFF-PA-10003036;Office Supplies;Paper;"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";17,472;3;0,2;5,6784
7948;CA-2011-131009;01/03/2023;SC-20380;Shahid Collister;United States;El Paso;Texas;79907;Central;OFF-FA-10004395;Office Supplies;Fasteners;Plymouth Boxed Rubber Bands by Plymouth;18,84;5;0,2;-3,5325
7949;CA-2011-131009;01/03/2023;SC-20380;Shahid Collister;United States;El Paso;Texas;79907;Central;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;362,25;6;0,3;0
7950;CA-2011-131009;01/03/2023;SC-20380;Shahid Collister;United States;El Paso;Texas;79907;Central;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;63,552;6;0,6;-34,9536
7951;CA-2011-131009;01/03/2023;SC-20380;Shahid Collister;United States;El Paso;Texas;79907;Central;OFF-ST-10001469;Office Supplies;Storage;Fellowes Bankers Box Recycled Super Stor/Drawer;129,552;3;0,2;-22,6716
8310;CA-2011-168312;01/03/2023;GW-14605;Giulietta Weimer;United States;Houston;Texas;77036;Central;OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;137,352;3;0,2;8,5845
8311;CA-2011-168312;01/03/2023;GW-14605;Giulietta Weimer;United States;Houston;Texas;77036;Central;FUR-TA-10001866;Furniture;Tables;Bevis Round Conference Room Tables and Bases;376,509;3;0,3;-43,0296
6058;CA-2011-107524;02/03/2023;KN-16705;Kristina Nunn;United States;New York City;New York;10009;East;OFF-EN-10001990;Office Supplies;Envelopes;Staple envelope;11,36;2;0;5,3392
6059;CA-2011-107524;02/03/2023;KN-16705;Kristina Nunn;United States;New York City;New York;10009;East;OFF-PA-10000587;Office Supplies;Paper;Array Parchment Paper, Assorted Colors;36,4;5;0;17,472
9946;CA-2011-111157;02/03/2023;NH-18610;Nicole Hansen;United States;Philadelphia;Pennsylvania;19120;East;OFF-PA-10000327;Office Supplies;Paper;Xerox 1971;3,424;1;0,2;1,07
9947;CA-2011-111157;02/03/2023;NH-18610;Nicole Hansen;United States;Philadelphia;Pennsylvania;19120;East;TEC-AC-10004353;Technology;Accessories;Hypercom P1300 Pinpad;151,2;3;0,2;32,13
556;CA-2011-155852;03/03/2023;AJ-10945;Ashley Jarboe;United States;Wilmington;North Carolina;28403;South;OFF-AR-10003560;Office Supplies;Art;Zebra Zazzle Fluorescent Highlighters;19,456;4;0,2;3,4048
1163;CA-2011-127964;03/03/2023;AP-10720;Anne Pryor;United States;New York City;New York;10035;East;TEC-PH-10004700;Technology;Phones;PowerGen Dual USB Car Charger;9,99;1;0;4,5954
1164;CA-2011-127964;03/03/2023;AP-10720;Anne Pryor;United States;New York City;New York;10035;East;OFF-BI-10004593;Office Supplies;Binders;Ibico Laser Imprintable Binding System Covers;125,76;3;0,2;40,872
1165;CA-2011-127964;03/03/2023;AP-10720;Anne Pryor;United States;New York City;New York;10035;East;OFF-BI-10003429;Office Supplies;Binders;Cardinal HOLDit! Binder Insert Strips,Extra Strips;25,32;5;0,2;9,1785
7247;US-2011-127978;03/03/2023;JS-15595;Jill Stevenson;United States;Columbus;Ohio;43229;East;OFF-LA-10000305;Office Supplies;Labels;Avery 495;15,12;3;0,2;4,914
7248;US-2011-127978;03/03/2023;JS-15595;Jill Stevenson;United States;Columbus;Ohio;43229;East;FUR-BO-10001972;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine;302,45;5;0,5;-199,617
7249;US-2011-127978;03/03/2023;JS-15595;Jill Stevenson;United States;Columbus;Ohio;43229;East;OFF-ST-10002486;Office Supplies;Storage;Eldon Shelf Savers Cubes and Bins;44,672;8;0,2;-10,0512
7349;CA-2011-130421;03/03/2023;SC-20020;Sam Craven;United States;Houston;Texas;77095;Central;OFF-AP-10002534;Office Supplies;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;176,772;3;0,8;-459,6072
8712;CA-2011-105648;03/03/2023;EJ-14155;Eva Jacobs;United States;San Diego;California;92037;West;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;626,352;3;0,2;-23,4882
1565;CA-2011-116239;04/03/2023;CL-12565;Clay Ludtke;United States;Columbia;South Carolina;29203;South;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;354,9;5;0;17,745
4422;CA-2011-117016;04/03/2023;SC-20095;Sanjit Chand;United States;Margate;Florida;33063;South;OFF-AR-10001374;Office Supplies;Art;BIC Brite Liner Highlighters, Chisel Tip;15,552;3;0,2;2,3328
8497;CA-2011-169061;05/03/2023;AB-10150;Aimee Bixby;United States;Yonkers;New York;10701;East;OFF-AR-10000588;Office Supplies;Art;Newell 345;59,52;3;0;15,4752
8498;CA-2011-169061;05/03/2023;AB-10150;Aimee Bixby;United States;Yonkers;New York;10701;East;TEC-AC-10002001;Technology;Accessories;Logitech Wireless Gaming Headset G930;479,97;3;0;177,5889
8499;CA-2011-169061;05/03/2023;AB-10150;Aimee Bixby;United States;Yonkers;New York;10701;East;OFF-SU-10000381;Office Supplies;Supplies;Acme Forged Steel Scissors with Black Enamel Handles;18,62;2;0;5,3998
8500;CA-2011-169061;05/03/2023;AB-10150;Aimee Bixby;United States;Yonkers;New York;10701;East;OFF-BI-10001617;Office Supplies;Binders;GBC Wire Binding Combs;49,632;6;0,2;16,7508
8501;CA-2011-169061;05/03/2023;AB-10150;Aimee Bixby;United States;Yonkers;New York;10701;East;OFF-PA-10001878;Office Supplies;Paper;Xerox 1891;97,82;2;0;45,9754
4962;CA-2011-156587;07/03/2023;AB-10015;Aaron Bergman;United States;Seattle;Washington;98103;West;FUR-CH-10004477;Furniture;Chairs;Global Push Button Manager's Chair, Indigo;48,712;1;0,2;5,4801
4963;CA-2011-156587;07/03/2023;AB-10015;Aaron Bergman;United States;Seattle;Washington;98103;West;OFF-AR-10001427;Office Supplies;Art;Newell 330;17,94;3;0;4,6644
4964;CA-2011-156587;07/03/2023;AB-10015;Aaron Bergman;United States;Seattle;Washington;98103;West;OFF-ST-10002344;Office Supplies;Storage;"Carina 42""Hx23 3/4""W Media Storage Unit";242,94;3;0;4,8588
5254;US-2011-131982;07/03/2023;NP-18685;Nora Pelletier;United States;Des Moines;Washington;98198;West;OFF-BI-10004224;Office Supplies;Binders;Catalog Binders with Expanding Posts;107,648;2;0,2;33,64
9641;CA-2011-104563;07/03/2023;CM-12715;Craig Molinari;United States;Seattle;Washington;98103;West;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;20,65;5;0;9,499
9642;CA-2011-104563;07/03/2023;CM-12715;Craig Molinari;United States;Seattle;Washington;98103;West;OFF-ST-10000934;Office Supplies;Storage;"Contico 72""H Heavy-Duty Storage System";204,9;5;0;0
9643;CA-2011-104563;07/03/2023;CM-12715;Craig Molinari;United States;Seattle;Washington;98103;West;FUR-CH-10002780;Furniture;Chairs;Office Star - Task Chair with Contemporary Loop Arms;436,704;6;0,2;21,8352
9644;CA-2011-104563;07/03/2023;CM-12715;Craig Molinari;United States;Seattle;Washington;98103;West;FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;481,568;2;0,2;54,1764
1172;US-2011-100279;10/03/2023;SW-20275;Scott Williamson;United States;Royal Oak;Michigan;48073;Central;OFF-PA-10002259;Office Supplies;Paper;"Geographics Note Cards, Blank, White, 8 1/2"" x 11""";22,38;2;0;10,7424
2101;US-2011-140116;10/03/2023;KT-16480;Kean Thornton;United States;Denver;Colorado;80219;West;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;636,408;3;0,2;-15,9102
2102;US-2011-140116;10/03/2023;KT-16480;Kean Thornton;United States;Denver;Colorado;80219;West;OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;83,168;4;0,2;9,3564
1542;CA-2011-166884;11/03/2023;CK-12205;Chloris Kastensmidt;United States;Columbus;Ohio;43229;East;FUR-FU-10003981;Furniture;Furnishings;Eldon Wave Desk Accessories;8,32;5;0,2;2,288
1543;CA-2011-166884;11/03/2023;CK-12205;Chloris Kastensmidt;United States;Columbus;Ohio;43229;East;OFF-FA-10001561;Office Supplies;Fasteners;Stockwell Push Pins;10,464;6;0,2;1,7004
3442;CA-2011-158337;11/03/2023;KA-16525;Kelly Andreada;United States;New York City;New York;10024;East;OFF-PA-10002137;Office Supplies;Paper;Southworth 100% Résumé Paper, 24lb.;108,92;14;0;49,014
7015;CA-2011-114790;11/03/2023;FM-14215;Filia McAdams;United States;Richmond;Kentucky;40475;South;OFF-AP-10002578;Office Supplies;Appliances;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;146,76;3;0;38,1576
7016;CA-2011-114790;11/03/2023;FM-14215;Filia McAdams;United States;Richmond;Kentucky;40475;South;TEC-AC-10000710;Technology;Accessories;Maxell DVD-RAM Discs;32,96;2;0;14,1728
7017;CA-2011-114790;11/03/2023;FM-14215;Filia McAdams;United States;Richmond;Kentucky;40475;South;TEC-PH-10000984;Technology;Phones;Panasonic KX-TG9471B;587,97;3;0;164,6316
7018;CA-2011-114790;11/03/2023;FM-14215;Filia McAdams;United States;Richmond;Kentucky;40475;South;OFF-PA-10000213;Office Supplies;Paper;Xerox 198;14,94;3;0;7,0218
8300;US-2011-103338;11/03/2023;RB-19435;Richard Bierner;United States;Roseville;California;95661;West;OFF-AR-10001770;Office Supplies;Art;Economy #2 Pencils;7,98;3;0;2,0748
1891;CA-2011-157623;14/03/2023;DK-13225;Dean Katz;United States;Huntington Beach;California;92646;West;OFF-PA-10001204;Office Supplies;Paper;Xerox 1972;10,56;2;0;4,752
1892;CA-2011-157623;14/03/2023;DK-13225;Dean Katz;United States;Huntington Beach;California;92646;West;OFF-AR-10003723;Office Supplies;Art;Avery Hi-Liter Fluorescent Desk Style Markers;3,38;1;0;1,2506
2841;US-2011-125521;14/03/2023;CK-12325;Christine Kargatis;United States;Chesapeake;Virginia;23320;South;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;1139,92;4;0;284,98
4677;CA-2011-114510;14/03/2023;JF-15295;Jason Fortune-;United States;Logan;Utah;84321;West;OFF-BI-10001617;Office Supplies;Binders;GBC Wire Binding Combs;33,088;4;0,2;11,1672
4678;CA-2011-114510;14/03/2023;JF-15295;Jason Fortune-;United States;Logan;Utah;84321;West;OFF-ST-10000736;Office Supplies;Storage;Carina Double Wide Media Storage Towers in Natural & Black;80,98;1;0;3,2392
4679;CA-2011-114510;14/03/2023;JF-15295;Jason Fortune-;United States;Logan;Utah;84321;West;TEC-AC-10004877;Technology;Accessories;Imation 30456 USB Flash Drive 8GB;82,8;12;0;6,624
4680;CA-2011-114510;14/03/2023;JF-15295;Jason Fortune-;United States;Logan;Utah;84321;West;OFF-ST-10003221;Office Supplies;Storage;Staple magnet;21,36;2;0;5,7672
4681;CA-2011-114510;14/03/2023;JF-15295;Jason Fortune-;United States;Logan;Utah;84321;West;OFF-BI-10003007;Office Supplies;Binders;"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";62,048;2;0,2;20,1656
9406;CA-2011-152618;14/03/2023;RB-19465;Rick Bensley;United States;Chicago;Illinois;60653;Central;TEC-MA-10003626;Technology;Machines;Hewlett-Packard Deskjet 6540 Color Inkjet Printer;574,91;2;0,3;156,047
9407;CA-2011-152618;14/03/2023;RB-19465;Rick Bensley;United States;Chicago;Illinois;60653;Central;OFF-PA-10001215;Office Supplies;Paper;Xerox 1963;8,448;2;0,2;2,64
9515;CA-2011-100293;14/03/2023;NF-18475;Neil Französisch;United States;Jacksonville;Florida;32216;South;OFF-PA-10000176;Office Supplies;Paper;Xerox 1887;91,056;6;0,2;31,8696
603;CA-2011-149958;15/03/2023;AS-10240;Alan Shonely;United States;Tampa;Florida;33614;South;OFF-ST-10001490;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;142,776;1;0,2;17,847
604;CA-2011-149958;15/03/2023;AS-10240;Alan Shonely;United States;Tampa;Florida;33614;South;FUR-FU-10001756;Furniture;Furnishings;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;45,696;3;0,2;5,1408
605;CA-2011-149958;15/03/2023;AS-10240;Alan Shonely;United States;Tampa;Florida;33614;South;OFF-BI-10000773;Office Supplies;Binders;Insertable Tab Post Binder Dividers;7,218;3;0,7;-5,5338
606;CA-2011-149958;15/03/2023;AS-10240;Alan Shonely;United States;Tampa;Florida;33614;South;OFF-BI-10001543;Office Supplies;Binders;GBC VeloBinder Manual Binding System;43,188;4;0,7;-31,6712
607;CA-2011-149958;15/03/2023;AS-10240;Alan Shonely;United States;Tampa;Florida;33614;South;OFF-PA-10002120;Office Supplies;Paper;Xerox 1889;131,904;3;0,2;47,8152
3453;CA-2011-157609;16/03/2023;KN-16705;Kristina Nunn;United States;Raleigh;North Carolina;27604;South;TEC-PH-10002415;Technology;Phones;Polycom VoiceStation 500 Conference phone;471,92;2;0,2;29,495
1346;CA-2011-118339;17/03/2023;BN-11515;Bradley Nguyen;United States;Lakeville;Minnesota;55044;Central;OFF-AP-10001154;Office Supplies;Appliances;Bionaire Personal Warm Mist Humidifier/Vaporizer;93,78;2;0;36,5742
1347;CA-2011-118339;17/03/2023;BN-11515;Bradley Nguyen;United States;Lakeville;Minnesota;55044;Central;OFF-PA-10000466;Office Supplies;Paper;Memo Book, 100 Message Capacity, 5 3/8” x 11”;47,18;7;0;23,59
1348;CA-2011-118339;17/03/2023;BN-11515;Bradley Nguyen;United States;Lakeville;Minnesota;55044;Central;OFF-AR-10003829;Office Supplies;Art;Newell 35;19,68;6;0;5,7072
1349;CA-2011-118339;17/03/2023;BN-11515;Bradley Nguyen;United States;Lakeville;Minnesota;55044;Central;OFF-BI-10001758;Office Supplies;Binders;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;53,4;10;0;25,098
1350;CA-2011-118339;17/03/2023;BN-11515;Bradley Nguyen;United States;Lakeville;Minnesota;55044;Central;OFF-BI-10000136;Office Supplies;Binders;Avery Non-Stick Heavy Duty View Round Locking Ring Binders;35,88;6;0;17,2224
2358;US-2011-148838;17/03/2023;CP-12340;Christine Phan;United States;New York City;New York;10024;East;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;1579,746;7;0,4;-447,5947
2359;US-2011-148838;17/03/2023;CP-12340;Christine Phan;United States;New York City;New York;10024;East;FUR-TA-10001950;Furniture;Tables;Balt Solid Wood Round Tables;1071,576;4;0,4;-553,6476
2360;US-2011-148838;17/03/2023;CP-12340;Christine Phan;United States;New York City;New York;10024;East;FUR-TA-10004175;Furniture;Tables;"Hon 30"" x 60"" Table with Locking Drawer";613,908;3;0,4;-122,7816
2361;US-2011-148838;17/03/2023;CP-12340;Christine Phan;United States;New York City;New York;10024;East;OFF-PA-10002960;Office Supplies;Paper;Xerox 1926;34,86;7;0;16,3842
2362;US-2011-148838;17/03/2023;CP-12340;Christine Phan;United States;New York City;New York;10024;East;OFF-PA-10000919;Office Supplies;Paper;Xerox 1918;155,04;4;0;75,9696
5101;CA-2011-158442;17/03/2023;AZ-10750;Annie Zypern;United States;Dallas;Texas;75217;Central;OFF-AR-10003732;Office Supplies;Art;Newell 333;4,448;2;0,2;0,3336
5102;CA-2011-158442;17/03/2023;AZ-10750;Annie Zypern;United States;Dallas;Texas;75217;Central;OFF-PA-10002195;Office Supplies;Paper;Xerox 1966;5,184;1;0,2;1,8792
5103;CA-2011-158442;17/03/2023;AZ-10750;Annie Zypern;United States;Dallas;Texas;75217;Central;OFF-PA-10002365;Office Supplies;Paper;Xerox 1967;15,552;3;0,2;5,4432
7428;US-2011-164763;17/03/2023;MH-17440;Mark Haberlin;United States;Jackson;Mississippi;39212;South;OFF-BI-10000605;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";11,43;3;0;5,3721
7429;US-2011-164763;17/03/2023;MH-17440;Mark Haberlin;United States;Jackson;Mississippi;39212;South;OFF-BI-10000309;Office Supplies;Binders;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";30,44;2;0;14,9156
7430;US-2011-164763;17/03/2023;MH-17440;Mark Haberlin;United States;Jackson;Mississippi;39212;South;OFF-PA-10003349;Office Supplies;Paper;Xerox 1957;12,96;2;0;6,3504
7431;US-2011-164763;17/03/2023;MH-17440;Mark Haberlin;United States;Jackson;Mississippi;39212;South;OFF-PA-10003063;Office Supplies;Paper;EcoTones Memo Sheets;16;4;0;7,68
7432;US-2011-164763;17/03/2023;MH-17440;Mark Haberlin;United States;Jackson;Mississippi;39212;South;OFF-AP-10003971;Office Supplies;Appliances;Belkin 6 Outlet Metallic Surge Strip;32,67;3;0;8,4942
8011;CA-2011-127859;17/03/2023;QJ-19255;Quincy Jones;United States;Philadelphia;Pennsylvania;19134;East;OFF-PA-10003641;Office Supplies;Paper;Xerox 1909;126,624;6;0,2;41,1528
2697;CA-2011-145317;18/03/2023;SM-20320;Sean Miller;United States;Jacksonville;Florida;32216;South;TEC-MA-10003626;Technology;Machines;Hewlett-Packard Deskjet 6540 Color Inkjet Printer;821,3;4;0,5;-16,426
2698;CA-2011-145317;18/03/2023;SM-20320;Sean Miller;United States;Jacksonville;Florida;32216;South;TEC-MA-10002412;Technology;Machines;Cisco TelePresence System EX90 Videoconferencing Unit;22638,48;6;0,5;-1811,0784
2699;CA-2011-145317;18/03/2023;SM-20320;Sean Miller;United States;Jacksonville;Florida;32216;South;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;21,376;4;0,2;7,4816
2700;CA-2011-145317;18/03/2023;SM-20320;Sean Miller;United States;Jacksonville;Florida;32216;South;OFF-AR-10003183;Office Supplies;Art;Avery Fluorescent Highlighter Four-Color Set;8,016;3;0,2;1,002
2701;CA-2011-145317;18/03/2023;SM-20320;Sean Miller;United States;Jacksonville;Florida;32216;South;FUR-FU-10004270;Furniture;Furnishings;"Executive Impressions 13"" Clairmont Wall Clock";30,768;2;0,2;8,0766
2702;CA-2011-145317;18/03/2023;SM-20320;Sean Miller;United States;Jacksonville;Florida;32216;South;OFF-FA-10003112;Office Supplies;Fasteners;Staples;18,936;3;0,2;5,9175
2703;CA-2011-145317;18/03/2023;SM-20320;Sean Miller;United States;Jacksonville;Florida;32216;South;FUR-FU-10001986;Furniture;Furnishings;"Dana Fluorescent Magnifying Lamp, White, 36""";122,352;3;0,2;15,294
6152;CA-2011-111871;18/03/2023;EK-13795;Eileen Kiefer;United States;San Francisco;California;94110;West;FUR-BO-10004218;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;1198,33;10;0,15;70,49
7328;US-2011-131275;18/03/2023;SC-20050;Sample Company A;United States;Burbank;California;91505;West;FUR-FU-10004597;Furniture;Furnishings;Eldon Cleatmat Chair Mats for Medium Pile Carpets;111;2;0;14,43
7329;US-2011-131275;18/03/2023;SC-20050;Sample Company A;United States;Burbank;California;91505;West;TEC-MA-10001148;Technology;Machines;Swingline SM12-08 MicroCut Jam Free Shredder;1279,968;4;0,2;415,9896
7330;US-2011-131275;18/03/2023;SC-20050;Sample Company A;United States;Burbank;California;91505;West;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;1856,19;7;0;334,1142
6161;CA-2011-103989;19/03/2023;MC-17605;Matt Connell;United States;Lakeland;Florida;33801;South;TEC-PH-10004667;Technology;Phones;Cisco 8x8 Inc. 6753i IP Business Phone System;323,976;3;0,2;28,3479
6162;CA-2011-103989;19/03/2023;MC-17605;Matt Connell;United States;Lakeland;Florida;33801;South;OFF-LA-10000443;Office Supplies;Labels;Avery 501;11,808;4;0,2;3,9852
6163;CA-2011-103989;19/03/2023;MC-17605;Matt Connell;United States;Lakeland;Florida;33801;South;OFF-ST-10000918;Office Supplies;Storage;Crate-A-Files;26,16;3;0,2;1,962
6164;CA-2011-103989;19/03/2023;MC-17605;Matt Connell;United States;Lakeland;Florida;33801;South;OFF-BI-10001196;Office Supplies;Binders;Avery Flip-Chart Easel Binder, Black;33,57;5;0,7;-25,737
6165;CA-2011-103989;19/03/2023;MC-17605;Matt Connell;United States;Lakeland;Florida;33801;South;FUR-FU-10003981;Furniture;Furnishings;Eldon Wave Desk Accessories;4,992;3;0,2;1,3728
6166;CA-2011-103989;19/03/2023;MC-17605;Matt Connell;United States;Lakeland;Florida;33801;South;FUR-FU-10002508;Furniture;Furnishings;Document Clip Frames;20,016;3;0,2;5,5044
6167;CA-2011-103989;19/03/2023;MC-17605;Matt Connell;United States;Lakeland;Florida;33801;South;TEC-AC-10002647;Technology;Accessories;Logitech Wireless Boombox Speaker - portable - wireless, wired;170,24;2;0,2;53,2
196;CA-2011-140004;21/03/2023;CB-12025;Cassandra Brandow;United States;Hamilton;Ohio;45011;East;OFF-AR-10004685;Office Supplies;Art;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;7,408;2;0,2;1,2038
197;CA-2011-140004;21/03/2023;CB-12025;Cassandra Brandow;United States;Hamilton;Ohio;45011;East;OFF-AR-10004027;Office Supplies;Art;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;6,048;3;0,2;1,5876
